-0.000425389	-0.00101906	-0.000745701	3.26926	0.473077	-0.00461017	-0.00546866	-0.00299999	4.1432	0.136196	-5
0.000703778	-0.00167672	-0.00162425	3.25529	0.369009	0.0028359	-0.00293364	-0.003	3.49588	9.47228	-5
0.0021818	-0.00250454	-0.00298391	3.34787	2.24581	0.00318008	-0.00242634	-0.00279659	3.42069	3.90483	-5
0.00209989	-0.00182675	-0.00234837	3.33163	0.494853	0.0026049	-0.00399641	-0.003	3.46757	7.14639	-5
0.000458029	-0.00171551	-0.00172363	3.229	0.458	0.000985587	-0.00387667	-0.00291609	3.42248	14.69	-5
0.00129734	-0.00204795	-0.00157505	3.26253	0.665319	0.00124413	-0.00433488	-0.003	3.43378	7.77477	-5
0.00138776	-0.00175333	-0.00104227	3.25112	0.127	0.00321754	-0.00123023	-0.00236181	3.37338	5.61425	-5
0.000957427	-0.00315867	-0.00234566	3.34499	0.611476	0.00112023	-0.00326332	-0.00237559	3.34768	5.08789	-5
0.000941037	-0.00160897	-0.000544475	3.18173	0.479	0.00222302	-0.00245364	-0.00202729	3.34224	2.44176	-5
0.000552125	-0.00178407	0.00251725	3.04547	0.0194562	0.000790984	-0.00340623	-0.00249216	3.35099	4.21935	-5
0.00121244	-0.00133113	-0.00114679	3.19851	0.127	0.00277921	-0.00189936	-0.00216582	3.2739	2.86997	-5
0.00124301	-0.00206244	-0.0012355	3.25801	0.203	0.00137755	-0.00294033	-0.00186746	3.31084	4.90539	-5
0.00186466	0.00507815	0.02	0	0.1	0.000822873	-0.00243774	0.000182085	3.25613	18.699	-5
0.0004015	-0.00129469	0.001101	3.11346	2.72332	0.00104439	-0.00227972	1.88627e-05	3.20046	5.38234	-5
0.000458526	-0.00243384	0.000402036	3.16419	0.158221	0.000413505	-0.00250828	0.000105055	3.1691	1.63031	-5
0.000664022	-0.00235327	0.000721194	3.14761	1.41398	0.000860922	-0.00251047	0.000384988	3.17663	3.42419	-5
-0.000537057	0.00192943	-0.00369792	3.51099	0.419355	-0.00290352	0.00389716	-0.1	21.2312	0.740907	-5
-0.000674413	0.000600046	-0.00173522	3.29194	0.438	0.00462463	6.22365e-05	-0.1	19.6515	0.69608	-5
-0.000770567	-0.000966468	-0.00353402	3.44346	0.653776	-0.0037754	0.00242775	-0.1	19.1288	3.2411	-5
-0.000556684	1.44749e-05	-0.00336113	3.39778	1.82282	-0.0204596	0.00969784	-0.1	19.4891	1.83069	-5
6.4945e-05	-0.00059498	-0.00203049	3.22646	0.237	-0.00533449	0.00382835	-0.1	18.8505	1.77335	-5
-0.000101136	0.000454924	-0.00139267	3.27318	0.218574	0.00741845	0.00756373	-0.1	19.8306	2.7006	-5
0.000740794	0.000228213	-0.002161	3.36095	0.203	0.0109379	0.00399477	-0.1	19.1192	2.33098	-5
-0.00161855	0.00126282	-0.00275396	3.32038	0.458	-0.00172973	0.0121307	-0.1	20.3379	0.196955	-5
1.26436e-05	0.000427549	-0.00159117	3.31873	0.528	-0.0173012	0.00314524	-0.1	20.3331	2.67066	-5
-0.00181455	-0.000931378	-0.0029086	3.3694	0.292	-0.0039721	0.00490433	-0.1	18.5148	1.80602	-5
-0.00115136	-0.000260744	-0.00060522	3.22304	1.32608	-0.00127619	-0.0105946	-0.1	19.5963	1.66825	-5
9.73087e-05	0.000298103	-0.000780411	3.25338	1.99702	0.00265906	-0.00318572	-0.1	20.017	0.994181	-5
-0.00112711	-0.000677066	-0.00153213	3.30421	0.438	-0.000389277	-0.00305598	-0.1	19.222	1.55371	-5
4.08775e-07	-0.00171938	-0.00170473	3.10998	0.164373	0.00870303	-0.0047463	-0.1	18.7597	0.391478	-5
-0.0010408	-0.000143965	-0.00289592	3.35347	0.702668	0.0113705	0.0021774	-0.1	18.6715	1.33995	-5
-0.000664901	-0.000232652	0.000319801	3.17687	0.203	-0.0101916	-0.0127487	-0.1	18.5001	0.0466356	-5
-0.00156407	-0.00150504	-0.00269287	3.2462	2.04076	-0.00470907	0.000811255	-0.003	4.14125	10.096	-5
-0.00203784	0.000192714	-0.00240809	3.37312	0.438	-0.00525165	-0.00214474	-0.003	4.10335	2.55891	-5
-0.00130238	0.000691164	-0.00249559	3.30286	1.84103	-0.00610955	-0.00132146	-0.003	4.0629	1.69732	-5
-0.000637479	-1.30288e-05	0.00131746	3.11793	0.336889	0.00156434	-0.00373825	-0.003	3.78049	14.2451	-5
-0.00023	0.000414537	-0.00225901	3.2982	0.0108426	0.00316205	-0.000373608	-0.00380343	3.85558	4.48373	-7
-7.25293e-05	0.000406366	-0.000941354	3.23777	0.756594	0.00493292	-0.00124632	-0.003	3.91789	1.90102	-5
0.000365354	0.000694759	-0.000124402	3.19612	1.12527	-0.00218259	0.00493461	-0.003	4.05842	3.01281	-5
-0.000160135	-0.00117056	0.00260944	2.89139	0.438	-0.00170902	0.00361652	-0.00295824	3.69878	14.4044	-5
0.00174432	0.000151592	-0.00287649	3.44932	0.127	0.00389424	0.00127138	-0.00299999	3.66875	12.5276	-5
-0.000696912	0.000998338	-0.00197575	3.26624	0.203	-0.00016708	0.00401362	-0.003	3.60273	16.3802	-5
0.0029761	-0.00132424	0.02	0	0.1	0.00655382	-0.00341432	-0.003	4.68438	0.140093	-5
0.000902939	-0.00175141	-0.0033172	3.19442	0.936204	0.00303245	-0.00345941	-0.003	3.52662	1.19727	-5
-0.0005745	0.00070013	-0.00156353	3.2573	0.0258518	-0.00489651	0.00586656	-0.003	4.25883	1.4942	-5
-0.00105903	-0.000158174	-0.0010046	3.23018	0.778344	-0.0038873	-0.00105547	-0.003	3.62739	8.29329	-5
-0.000685314	-8.37098e-07	0.000951966	3.12546	0.176069	-0.00203332	0.00181366	-0.00389918	3.50447	8.06352	-7
0.000622026	-0.000898656	9.37875e-05	2.99957	3.62687	0.00193906	0.0033602	-0.0025	3.47722	9.264	-5
0.00058439	0.00161971	-0.0037462	3.41919	2.16574	0.00175606	0.00610361	-0.003	3.85111	1.87079	-5
-0.000276833	-0.00106453	0.00156798	2.93289	1.66201	2.72685e-05	0.00101414	-0.00428831	3.5267	4.56838	-7
-0.00280516	-0.00133751	-0.00343216	3.41144	0.507455	-0.00341486	-0.00208297	-0.00294119	3.60516	16.732	-5
-0.00226286	-0.00148513	-0.00230275	3.36053	0.430729	-0.00442241	-0.00278905	-0.003	3.61309	3.59917	-5
-0.000317354	-0.00101688	-0.00134799	3.18172	0.0880003	-0.00222464	-0.00186055	-0.00315467	3.30819	4.75339	-7
-0.000149538	-0.00120711	-0.000873538	3.0716	0.698269	0.0013364	-0.00380782	-0.00299999	3.46006	13.7928	-5
-0.000705323	-0.00105069	-0.00170754	3.19055	0.128967	-0.00323029	-0.00157317	-0.0025	3.29834	12.3004	-5
-0.000909569	4.11468e-05	-0.000143213	3.18435	0.377	-0.00279289	-0.0020563	-0.00242072	3.37278	13.9275	-5
0.00175487	-0.00243823	-0.00255715-0.000460874	-0.000557498	-0.0019282	3.20816	2.44562	0.00304168	-0.00422102	-0.1	21.1728	0.155672	-5
-0.00235944	-0.00529542	0.02	0	0.1	-0.0163183	-0.0092693	-0.1	19.0229	1.05487	-5
-0.00061414	0.000964486	-0.00455698	3.50568	0.0880003	-0.00888246	0.000408189	-0.1	20.9316	0.918907	-5
-0.00214578	0.000698325	-0.00153733	3.17854	1.57544	-0.00523162	0.00726618	-0.1	20.7521	0.383914	-5
-0.00227099	0.00102204	-0.0030854	3.25759	0.0880003	0.00102014	-0.0125695	-0.1	21.5059	2.15612	-5
-0.000605986	-0.000446133	-0.00229508	3.24485	0.293275	0.00343171	-0.00966985	-0.1	18.6363	0.210914	-5
-0.00123948	0.000201722	-0.00112638	3.18468	0.203	0.00972831	-0.011278	-0.1	18.9311	1.59343	-5
-0.000256937	-0.00035409	-0.00124891	3.16683	0.0489671	0.0102634	0.00294984	-0.1	18.8905	2.29247	-5
-0.00101761	0.00191758	-0.00401184	3.31749	0.0880003	0.00480672	-0.0128709	-0.1	18.7763	1.94258	-5
-0.00212612	0.00118024	-0.00334069	3.27314	0.314	-0.0108961	-0.00183515	-0.1	19.5249	1.72498	-5
-0.0018	0.0017898	-0.00176062	3.14848	0.287	-0.00114535	0.010728	-0.1	18.1163	1.476	-5
-0.0020046	0.0013793	-0.00263879	3.22764	0.0880003	-0.00947805	0.0141044	-0.1	19.1616	1.95394	-5
-0.00191914	0.0013447	-0.00229931	3.20543	0.0880003	-0.00672015	0.00316789	-0.00299999	5.16101	0.349569	-5
-3.6041e-05	-3.93895e-05	-0.00292754	3.27214	1.083	0.00490008	0.00311364	-0.003	4.23137	0.946221	-5
-0.000513	-2.07017e-05	-0.00177277	3.19372	0.366919	-0.00556104	-0.000753179	-0.003	4.04191	2.74673	-5
-0.00187389	0.00123898	0.000931766	3.02048	1.79699	-0.00357866	0.00185344	-0.003	3.51645	12.1359	-5
-0.00160841	0.00122919	0.00183191	2.94739	2.71366	-0.00421861	0.000360004	-0.003	3.43025	14.7234	-5
-0.00373543	0.000114696	-0.00312773	3.41146	0.266758	-0.00400111	0.000153166	-0.003	3.42059	4.53247	-5
-0.00114776	0.000831291	-0.000438702	3.12166	0.203	-0.00429929	0.000246371	-0.003	3.36743	11.8178	-5
-0.00260474	0.00199295	-0.00271035	3.25671	1.68664	-0.00346518	0.00199814	-0.00286322	3.29497	2.27137	-5
-0.00199827	0.00312936	-0.00297988	3.23479	1.06702	-0.00299075	0.00510956	-0.003	3.50197	2.2305	-5
-0.00189148	0.00237902	-0.00264085	3.20743	0.0880003	-0.00197436	0.00347878	-0.00264359	3.33253	7.76541	-5
-0.00172496	0.00173897	-0.00152079	3.13642	1.94064	-0.00291302	0.00274122	-0.00281822	3.31759	8.34056	-5
-0.00220694	0.00147533	-0.00252243	3.23925	0.0690002	-0.0029512	0.00218083	-0.0025	3.26574	10.0425	-5
-0.00199014	0.00203423	-0.00231336	3.18598	1.884	-0.00202337	0.0034505	-0.00299504	3.24303	7.21222	-5
-0.00378596	-0.00103359	0.02	0	0.1	-0.00887345	-0.00960072	0.00160761	2.60931	6.5695	-5
0.00699034	-0.0113134	0.00205219	3.09519	0.110893	-0.00782114	-0.00903926	-0.1	19.5957	2.51421	-5
0.00825938	-0.0131103	-0.00232958	3.36501	1.4071	-0.00703155	-0.0183254	-0.1	21.4778	2.46963	-5
0.00759085	-0.0116228	4.88212e-05	3.26395	2.7205	-0.00520653	-0.0179447	-0.1	20.0574	1.67203	-5
0.00773115	-0.0106499	-0.0015681	3.39699	0.877068	0.0160138	-0.00345952	-0.1	20.2064	2.3197	-5
0.00757058	-0.011712	-0.000564781	3.29373	0.594458	-0.00132865	-0.0096111	-0.1	20.3052	2.18661	-5
0.00748934	-0.0104516	-0.00266398	3.45063	0.0582517	0.00540998	-0.0183244	-0.1	18.8188	2.34251	-5
0.00753637	-0.0118449	-0.00103582	3.29437	3.19309	-0.00131272	-0.0111661	-0.1	19.3726	0.0847704	-5
0.00646915	-0.0110628	-0.00280612	3.55599	0.528	0.00484183	-0.00664548	-0.003	4.59332	1.01677	-5
0.00708926	-0.0120386	0.000516902	3.24103	0.465	0.00100983	-0.0100283	-0.003	4.25826	0.311797	-5
0.00774504	-0.0140914	-0.00321113	3.60543	0.335822	0.00762531	-0.0160928	-0.003	4.0446	10.5121	-5
0.00639966	-0.00156498	0.02	0	0.1	0.00831944	-0.017782	-0.003	4.72457	0.175798	-5
0.0059078	-0.0110132	-0.00109304	3.45128	2.77991	0.00533217	-0.00644543	-0.003	3.94016	2.76032	-5
0.00567194	-0.0104277	-0.00259315	3.55347	0.580723	0.00299021	-0.00771102	-0.003	4.24498	0.306539	-5
0.00960242	-0.0121615	-0.00297669	3.41122	0.0851279	0.0136853	-0.00964721	-0.003	4.5682	0.365151	-5
0.00753807	-0.0115987	0.00113599	3.18178	0.50175	0.0124608	-0.0124569	-0.003	3.9761	0.514664	-5
0.00598637	-0.010937	-0.00126718	3.4578	0.142916	0.00601534	-0.00824745	-0.00291832	3.66897	16.2949	-5
0.00792368	-0.0102706	-0.00221602	3.42013	0.853827	0.00823612	-0.0089037	-0.00237445	3.559	4.28753	-5
0.00838351	-0.0098045	-0.00245154	3.43484	0.385463	0.00841858	-0.00838435	-0.00276334	3.51307	5.91739	-5
0.00522687	-0.0110057	-0.00158304	3.47653	0.323	0.00396591	-0.0109764	-0.00186021	3.51491	6.44185	-5
0.0121711	0.000864079	0.00182575	3.72029	0.292	0.00228868	-0.00498525	-0.1	20.7766	1.49227	-5
0.0134278	0.000435887	-0.00188638	3.94212	0.115305	0.0124803	0.0041003	-0.003	4.68429	8.7514	-5
0.012425	0.000743605	-0.00282141	4.03014	0.287	0.00766089	-0.00354147	-0.003	5.07731	2.13627	-5
0.00609778	-0.00354818	0.02	0	0.1	0.0114832	0.000766553	0.000327719	3.87282	5.05356	-5
-0.000266878	0.00296843	0.00269094	2.67463	0.102379	-0.0107478	0.00292398	-0.1	18.7861	3.10734	-5
-8.73639e-05	0.00206342	-0.00207889	3.04709	3.77052	0.01434	-0.000955808	-0.1	18.9086	2.14929	-5
0.000547274	0.00180542	-0.00298605	3.14953	0.377	0.00144824	0.00393392	-0.003	3.35923	4.66307	-5
0.00085101	0.00312477	-0.00298874	3.12007	0.0690002	0.000782743	0.00678611	-0.003	4.10752	0.0868799	-5
0.000736138	0.00397935	-0.00303458	3.11477	4.85373	0.00070198	0.00399113	-0.003	3.11513	4.85373	-5
0.000461531	0.00298069	-0.00265245	3.09671	0.212606	0.000760595	0.00414009	-0.003	3.11782	0.370306	-5
0.000638967	0.00356316	-0.00282177	3.11108	0.812857	0.000905859	0.00389608	-0.00293701	3.11834	6.45062	-5
-0.000166323	0.00242561	0.0015664	2.78504	1.79931	-0.00043492	0.0028085	0.000854921	2.80958	21.9126	-5
-4.15907e-05	0.00522136	0.02	0	0.1	-0.000151136	0.00281925	0.000808645	2.81637	17.7094	-5
-0.000208721	0.0032345	0.00188912	2.6893	0.0880003	-0.00020696	0.00321579	0.00180608	2.69064	3.47913	-5
-0.000580014	0.0033259	0.00291254	2.66225	0.203	-0.000204864	0.00324126	0.0018693	2.68946	4.02543	-5
0.0053842	0.0116716	-0.00304773	3.81386	0.653757	-0.00520138	0.00889158	-0.1	19.9258	2.24838	-5
0.00419741	0.0122181	-0.00314288	3.87364	1.884	0.00157057	-0.00500601	-0.1	22.4374	0.874511	-5
0.00504694	0.0103694	-0.00119343	3.62447	0.392757	0.0182666	0.0231703	-0.1	18.5277	0.212249	-5
0.00669205	0.013592	-0.00311572	3.69999	0.0880003	0.00898424	0.0160841	-0.1	21.1144	2.32656	-5
0.0055193	0.0111287	-0.00354037	3.79595	0.438	0.00561666	0.018438	-0.1	20.6721	1.31775	-5
0.00494185	0.0120148	-0.00386814	3.90501	0.0880003	-0.0141309	0.00649647	-0.1	20.8738	2.08577	-5
0.00598996	0.0115028	-0.00142103	3.6669	0.292	0.00940923	0.025361	-0.1	18.9387	2.14491	-5
0.00541821	0.0125236	-0.00117341	3.55571	2.51956	0.0120028	0.0241876	-0.1	20.2856	1.40122	-5
0.0048235	0.012018	-0.00037842	3.49355	0.498367	0.015052	0.0216509	-0.1	20.3146	1.32586	-5
0.00546511	0.0108355	-0.000777393	3.6131	0.292	0.0198954	0.0204765	-0.1	21.1885	1.70372	-5
0.00622755	0.0104165	-0.00169704	3.68862	0.616614	0.0142669	-0.0118088	-0.1	20.9811	0.392747	-5
0.0046651	0.0117781	-0.00273295	3.69031	0.287	-0.0044644	0.010522	-0.1	20.657	0.787025	-5
-7.83592e-05	0.00531048	0.02	0	0.1	0.0083077	0.0179329	-0.1	19.4942	3.61086	-5
0.00390194	0.0121348	-0.00359031	3.69952	0.0880003	-0.00352129	0.0174869	-0.1	19.9259	0.330037	-5
0.0044684	0.0126326	-0.00320039	3.68655	0.560075	-0.0206641	0.00542523	-0.1	20.1523	1.76975	-5
0.00538908	0.0128807	-0.00102461	3.57599	0.397918	-0.000206251	0.00929098	-0.003	6.32573	0.227136	-5
0.00462084	0.0110797	-0.00302149	3.76681	1.30389	-9.21693e-05	0.00981148	-0.003	4.966	0.0871456	-5
0.00583578	0.0116005	-0.00104768	3.64828	0.203	0.00220735	0.0104907	-0.00299999	4.33812	4.83552	-5
0.0051062	0.0105452	-0.00163275	3.65377	1.79755	0.00147696	0.00675865	-0.00299999	4.82831	0.856782	-5
0.00477803	0.0122958	-0.00231171	3.71964	3.10571	0.000447889	0.00990904	-0.003	4.91044	0.296691	-5
0.00548349	0.0118912	-0.0013735	3.60878	1.342	0.000692833	0.011125	-0.003	4.8679	1.1522	-5
0.00494105	0.0129967	-0.00144266	3.53975	0.127	0.00484962	0.0192154	-0.003	5.7379	0.217817	-5
0.00570564	0.0113306	-0.00248831	3.74253	3.63011	-5.98568e-06	0.00638933	-0.003	4.43337	1.56186	-5
0.0046879	0.0120088	-0.00353639	3.70904	0.528	0.00187306	0.00939043	-0.003	4.3906	2.02666	-5
0.0053979-0.00736761	-0.0115909	-0.0010043	3.75615	1.3969	-0.0169631	-0.0113429	-0.1	20.014	1.78415	-5
-0.00598309	-0.011836	-0.0024489	3.924	0.491429	-0.0169361	-0.00678966	-0.1	18.8444	0.25084	-5
-0.00682289	-0.0116792	0.000725261	3.67491	3.93177	-0.012488	-0.0196138	-0.1	20.4545	0.919578	-5
-0.00608824	-0.0129385	-0.00320082	4.03168	0.937539	-0.0143546	-0.0175702	-0.1	20.2182	1.0075	-5
-0.00729561	-0.0110999	-0.00452022	4.05444	0.458	-0.0183555	0.0125082	-0.1	20.0961	0.556327	-5
-0.00659517	-0.0109661	-0.00220441	3.85054	0.302888	-0.0138894	-0.00737802	-0.1	20.1722	3.12272	-5
-0.00685973	-0.0111472	-0.000744112	3.77326	1.62612	0.00392008	-0.0219261	-0.1	20.3481	0.822663	-5
-0.00707685	-0.0113521	-0.000553126	3.74569	0.73247	0.00124418	-0.0134887	-0.1	19.3819	2.77956	-5
-0.00465208	-0.0101808	-0.00316819	4.0298	0.880581	-0.0192727	-0.010536	-0.1	20.2156	0.625265	-5
-0.00700276	-0.0104835	-0.00347361	3.93706	0.0646471	-0.0200178	-0.0172947	-0.1	20.8914	1.38857	-5
-0.00701383	-0.011013	-0.00265192	3.92923	0.292	-0.00443518	-0.0122236	-0.1	18.7107	1.87224	-5
-0.0064729	-0.0111084	-0.0018875	3.83872	2.49168	-0.00284652	-0.00972859	-0.003	4.58407	1.46993	-5
-0.00691376	-0.00860232	-0.00443079	4.1266	0.151338	-0.00544889	-0.0071983	-0.003	4.46345	2.84975	-5
-0.00705521	-0.0117383	0.00124935	3.65851	0.0116264	-0.00615529	-0.00557712	-0.00299999	5.46666	0.0763912	-5
-0.0110373	-0.0126722	-0.00320454	4.20055	0.251979	-0.0109966	-0.0126441	-0.003	4.20422	3.02458	-5
-0.00688317	-0.0112972	0.000245914	3.72998	0.790063	-0.0111867	-0.0127641	-0.003	4.20725	2.73263	-5
-0.00706551	-0.00922942	-0.00205753	3.87169	1.22857	-0.0074104	-0.00873423	-0.00228731	3.90377	9.76089	-5
-0.00707255	-0.00946623	-0.00172825	3.85548	0.385443	-0.0077405	-0.0087527	-0.0023801	3.89472	12.4567	-5
-0.00197361	-0.00549952	0.02	0	0.1	-0.00596523	-0.0108621	-0.00025885	3.78285	4.05941	-7
0.00171048	-0.000578565	-0.000767189	4.67028	1.74179	0.00843805	-0.00770205	-0.1	21.081	0.336719	-5
0.00135793	-0.000956062	-0.00161106	4.71794	1.41	0.000245851	-0.00410813	-0.003	5.21285	9.94944	-5
0.00107324	-0.00122396	-0.00213325	4.7744	0.557756	0.00512948	0.000109929	-0.003	5.27687	6.79001	-5
0.00557684	0.00103528	0.02	0	0.1	0.00381111	-0.00121466	-0.00277962	4.97476	8.71624	-5
0.00237299	-0.000780657	-0.00265148	4.81204	1.60918	0.00346752	-0.00199407	-0.00299655	4.88522	8.82521	-5
0.000803332	-0.00106703	-0.00301498	3.45947	0.127	-6.89268e-06	0.0061859	-0.1	19.2359	0.43715	-5
-0.000583729	-0.00516861	0.02	0	0.1	-0.00951943	-0.0108782	-0.1	21.507	1.92761	-5
-1.95482e-06	-0.00220083	-0.00318668	3.41144	0.260945	-0.011424	-0.0169416	-0.1	19.5165	1.69034	-5
0.000345134	-0.00162714	-0.00224444	3.38259	1.20547	-0.00359943	-0.00267528	-0.1	18.9422	3.4662	-5
2.80342e-05	-0.000718838	-0.00359918	3.3857	1.25863	-0.0259815	-0.00530191	-0.1	18.9784	2.65661	-5
-3.04262e-05	-0.00323756	-0.00227398	3.36323	0.765163	0.00437241	-0.00486446	-0.1	20.432	0.493294	-5
0.00113739	-0.00139926	-0.00216554	3.29164	0.170706	-0.0111528	0.0269006	-0.1	18.3571	0.52468	-5
0.0014531	-0.00155846	0.000667909	3.1899	0.203	-0.00317619	-0.0044979	-0.1	18.5156	2.71463	-5
0.00213483	-0.000829015	-0.000585394	3.22561	0.724163	0.01951	0.00323508	-0.1	17.3878	2.51486	-5
0.00245994	0.00053672	-0.00194027	3.30242	0.0211724	0.00322036	0.00355651	-0.1	18.9922	1.40937	-5
0.000436133	-0.000786945	-0.00260234	3.43545	1.04236	0.00191984	-0.00582314	-0.003	4.5971	1.05592	-5
0.000182063	-0.00195939	-0.00244084	3.36929	0.820017	0.00415968	-0.00488045	-0.003	4.31632	1.45717	-5
0.000251877	-0.00144647	-0.00173744	3.36972	0.29001	0.00341562	-0.00632941	-0.003	3.83432	1.88594	-5
0.0028949	-0.000242844	-0.00227987	3.3179	1.27668	0.00308303	-0.00434896	-0.003	3.77705	2.67032	-5
0.000888281	-0.00126841	0.00220545	3.08291	1.02135	0.00531967	0.000601484	-0.003	3.94239	2.9304	-5
0.00333273	0.00021983	-0.00375485	3.5647	0.15681	0.0037657	-0.00136081	-0.003	3.74913	11.4926	-5
0.00240846	0.000811094	-0.00210814	3.47223	0.0880003	0.00384732	0.00161823	-0.003	3.69763	9.62649	-5
0.00206841	-0.0001682	-0.00119132	3.23814	2.11694	0.00425448	6.96167e-05	-0.00299999	3.47673	4.98932	-5
0.0028563	0.000712151	-0.00287658	3.50323	0.198378	0.00353763	-5.55977e-05	-0.0025	3.56838	4.04206	-5
0.000809809	-0.004031	-0.00303888	3.49059	0.201419	0.000840544	-0.00404236	-0.003	3.49178	0.297636	-5
0.00078067	-0.00316882	-0.00291452	3.3873	2.00241	0.000755872	-0.00402892	-0.003	3.49194	0.700959	-5
0.003521	0.00060787	-0.00292787	3.38012	3.47253	0.0039678	0.000845808	-0.003	3.40173	5.53278	-5
0.000453675	-0.00202897	-0.00160779	3.33244	1.94447	0.00119943	-0.00389486	-0.003	3.47275	12.1824	-5
0.00290593	-0.000231314	-0.00252661	3.32174	0.0213869	0.00398986	0.000284652	-0.00274027	3.37486	10.42	-5
0.000223016	-0.00206583	-0.00126222	3.3052	0.0880003	-0.000921676	-0.00389237	-0.00296801	3.51574	18.5155	-5
0.00321033	-0.000355854	-0.00281432	3.33474	0.0132524	0.00406882	-0.000435444	-0.003	3.37402	17.4036	-5
0.00319036	-0.000447119	-0.00240041	3.32701	0.133734	0.00391609	-0.000815029	-0.00263277	3.36068	14.3192	-5
0.000233176	-0.00222099	-0.00192066	3.3388	0.528	-0.00016015	-0.00395509	-0.0025	3.46541	24.5086	-5
0.00210647	-0.000614946	-0.00141142	3.26855	0.692871	0.00363945	-0.000772738	-0.0025	3.37287	8.00703	-5
0.000388194	-0.00256356	-0.00211801	3.36362	1.58483	0.00101795	-0.00323023	-0.00221697	3.39007	10.7554	-5
0.00202305	-0.000427343	-0.000172881	3.20682	0.127	0.00332447	-0.000917039	-0.00237147	3.34565	5.46728	-5
0.000351603	-0.00221197	-0.00158564	3.31652	0.0880003	0.000761002	-0.00334217	-0.00231944	3.38009	14.4169	-5
0.00207552	0.00107924	-0.00146077	3.26666	2.21388	0.00295459	0.00131647	-0.00183649	3.32083	4.05718	-5
0.00183585	-0.000949782	0.000600139	3.16866	0.528	0.00306727	0.000390362	-0.00147967	3.27946	7.43624	-5
0.00198805	-0.000455169	-0.000579977	3.21586	1.80509	0.00312334	0.000802277	-0.00181211	3.32051	5.0797	-5
0.00167765	-0.000949839	0.0011162	3.13804	3.04124	0.00202844	-0.00184925	-0.000612143	3.27002	4.83008	-5
0.00216017	-0.00031891	0.000161149	3.19838	0.579602	0.00247903	-0.000476957	-6.10052e-05	3.21245	9.44456	-5
0.00145917	-0.00150838	0.000491426	3.19817	0.0162947	0.00165231	-0.00196775	0.000173401	3.23471	3.88832	-5
0.00147719	-0.00134203	0.000323687	3.19657	0.539858	0.00182734	-0.00173523	-4.99433e-05	3.22261	6.34325	-5
